-13.4   0.97158   0.966852
-13.35   0.971785   0.961167
-13.3   0.97199   0.953163
-13.25   0.972194   0.942879
-13.2   0.972397   0.930363
-13.15   0.9726   0.915677
-13.1   0.972802   0.898892
-13.05   0.973003   0.880089
-13   0.973203   0.85936
-12.95   0.973403   0.836805
-12.9   0.973602   0.812535
-12.85   0.973801   0.786666
-12.8   0.973999   0.759326
-12.75   0.974196   0.730647
-12.7   0.974392   0.700769
-12.65   0.974588   0.669837
-12.6   0.974783   0.638004
-12.55   0.974977   0.605423
-12.5   0.975171   0.572254
-12.45   0.975364   0.538659
-12.4   0.975556   0.504801
-12.35   0.975748   0.470847
-12.3   0.975939   0.436963
-12.25   0.976129   0.403313
-12.2   0.976318   0.370063
-12.15   0.976507   0.337375
-12.1   0.976695   0.305409
-12.05   0.976883   0.274323
-12   0.977069   0.244267
-11.95   0.977255   0.215391
-11.9   0.977441   0.187834
-11.85   0.977625   0.161733
-11.8   0.977809   0.137216
-11.75   0.977993   0.114403
-11.7   0.978175   0.0934074
-11.65   0.978357   0.0743316
-11.6   0.978538   0.0572701
-11.55   0.978718   0.0423073
-11.5   0.978898   0.0295174
-11.45   0.979077   0.0189639
-11.4   0.979255   0.0106995
-11.35   0.979433   0.00476589
-11.3   0.97961   0.00119314
-11.25   0.979786   9.18402e-32
-11.2   0.979961   0.00119357
-11.15   0.980136   0.00476931
-11.1   0.98031   0.0107111
-11.05   0.980483   0.0189911
-11   0.980656   0.0295704
-10.95   0.980828   0.0423985
-10.9   0.980999   0.0574141
-10.85   0.981169   0.0745453
-10.8   0.981339   0.0937095
-10.75   0.981508   0.114815
-10.7   0.981676   0.137759
-10.65   0.981843   0.162431
-10.6   0.98201   0.188712
-10.55   0.982176   0.216475
-10.5   0.982342   0.245585
-10.45   0.982506   0.275902
-10.4   0.98267   0.307278
-10.35   0.982833   0.339561
-10.3   0.982996   0.372594
-10.25   0.983157   0.406217
-10.2   0.983318   0.440267
-10.15   0.983479   0.474578
-10.1   0.983638   0.508983
-10.05   0.983797   0.543316
-10   0.983955   0.577409
-9.95   0.984112   0.611095
-9.9   0.984269   0.644212
-9.85   0.984425   0.676598
-9.8   0.98458   0.708096
-9.75   0.984734   0.738551
-9.7   0.984888   0.767815
-9.65   0.985041   0.795746
-9.6   0.985193   0.822208
-9.55   0.985344   0.847071
-9.5   0.985495   0.870214
-9.45   0.985645   0.891524
-9.4   0.985794   0.910897
-9.35   0.985943   0.928239
-9.3   0.98609   0.943464
-9.25   0.986237   0.956499
-9.2   0.986383   0.967278
-9.15   0.986529   0.97575
-9.1   0.986674   0.981873
-9.05   0.986818   0.985616
-9   0.986961   0.986961
-8.95   0.987103   0.985901
-8.9   0.987245   0.982441
-8.85   0.987386   0.976598
-8.8   0.987526   0.968399
-8.75   0.987666   0.957884
-8.7   0.987804   0.945104
-8.65   0.987942   0.930122
-8.6   0.98808   0.913009
-8.55   0.988216   0.89385
-8.5   0.988352   0.872737
-8.45   0.988487   0.849772
-8.4   0.988621   0.825069
-8.35   0.988754   0.798746
-8.3   0.988887   0.770933
-8.25   0.989019   0.741764
-8.2   0.98915   0.711382
-8.15   0.98928   0.679936
-8.1   0.98941   0.647577
-8.05   0.989539   0.614465
-8   0.989667   0.58076
-7.95   0.989794   0.546628
-7.9   0.989921   0.512234
-7.85   0.990047   0.477747
-7.8   0.990172   0.443335
-7.75   0.990296   0.409166
-7.7   0.99042   0.375408
-7.65   0.990542   0.342224
-7.6   0.990664   0.309777
-7.55   0.990786   0.278227
-7.5   0.990906   0.247727
-7.45   0.991026   0.218426
-7.4   0.991145   0.190468
-7.35   0.991263   0.163989
-7.3   0.99138   0.13912
-7.25   0.991497   0.115983
-7.2   0.991613   0.0946906
-7.15   0.991728   0.0753475
-7.1   0.991842   0.0580487
-7.05   0.991955   0.0428795
-7   0.992068   0.0299145
-6.95   0.99218   0.0192177
-6.9   0.992291   0.010842
-6.85   0.992402   0.00482899
-6.8   0.992511   0.00120885
-6.75   0.99262   3.34956e-32
-6.7   0.992728   0.00120912
-6.65   0.992836   0.0048311
-6.6   0.992942   0.0108491
-6.55   0.993048   0.0192345
-6.5   0.993153   0.0299472
-6.45   0.993257   0.0429358
-6.4   0.99336   0.0581376
-6.35   0.993463   0.0754793
-6.3   0.993565   0.094877
-6.25   0.993666   0.116237
-6.2   0.993766   0.139455
-6.15   0.993866   0.16442
-6.1   0.993964   0.191009
-6.05   0.994062   0.219095
-6   0.994159   0.24854
-5.95   0.994256   0.279201
-5.9   0.994351   0.31093
-5.85   0.994446   0.343573
-5.8   0.99454   0.376969
-5.75   0.994633   0.410958
-5.7   0.994726   0.445374
-5.65   0.994817   0.480049
-5.6   0.994908   0.514815
-5.55   0.994998   0.549502
-5.5   0.995087   0.583941
-5.45   0.995176   0.617965
-5.4   0.995263   0.651408
-5.35   0.99535   0.684108
-5.3   0.995436   0.715903
-5.25   0.995522   0.746641
-5.2   0.995606   0.776171
-5.15   0.99569   0.804349
-5.1   0.995773   0.831037
-5.05   0.995855   0.856106
-5   0.995936   0.879434
-4.95   0.996017   0.900906
-4.9   0.996096   0.920417
-4.85   0.996175   0.937873
-4.8   0.996253   0.953188
-4.75   0.996331   0.966288
-4.7   0.996407   0.977108
-4.65   0.996483   0.985595
-4.6   0.996558   0.991709
-4.55   0.996632   0.995418
-4.5   0.996706   0.996706
-4.45   0.996778   0.995564
-4.4   0.99685   0.991999
-4.35   0.996921   0.986028
-4.3   0.996991   0.97768
-4.25   0.99706   0.966995
-4.2   0.997129   0.954026
-4.15   0.997197   0.938834
-4.1   0.997264   0.921496
-4.05   0.99733   0.902093
-4   0.997395   0.880722
-3.95   0.99746   0.857486
-3.9   0.997523   0.832498
-3.85   0.997586   0.805881
-3.8   0.997648   0.777763
-3.75   0.99771   0.748282
